mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-4804-3p,NM_001243226,TCF4,3466,3492,1.0,-18.0,1,0.003739846,0.588,0.9169514357142857,0.8857730425000001,-5.08245545002336,19,26,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001306207,TCF4,3289,3315,1.0,-18.0,1,0.003739846,0.588,1.0683002142857143,1.01396616125,-5.08245545002336,19,26,9,3UTR,,0,0
hsa-miR-4804-3p,NM_005603,ATP8B1,5533,5556,1.0,-19.0,1,0.0003072363,0.559,3.9970932307692304,3.8089552187500004,-8.573508368464264,17,23,7,3UTR,,0,0
hsa-miR-4804-3p,NM_025222,WDR82,1925,1944,1.0,-21.0,1,0.01361867,0.412,0.3902736363636363,0.62345699,-7.382219742266031,15,19,8,3UTR,,0,0
hsa-miR-4804-3p,NM_145262,GLYCTK,1708,1728,1.0,-21.4,1,0.001293336,0.441,-0.03736925000000002,0.16533975,-9.957570382207184,14,20,10,3UTR,,0,0
hsa-miR-4804-3p,XM_011534249,ACTR8,3919,3940,1.0,-19.6,1,0.001081184,0.471,0.0,0.0,-5.694283598550164,18,21,9,3UTR,,0,0
hsa-miR-4804-3p,NM_007159,SLMAP,5121,5133,1.0,-17.0,1,0.005407584,0.647,-0.2719843272727273,0.09368113562500001,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-4804-3p,NM_001304421,SLMAP,5058,5070,1.0,-17.0,1,0.005407584,0.647,-0.2719843272727273,0.09368113562500001,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-4804-3p,NM_001311178,SLMAP,3744,3756,1.0,-17.0,1,0.005407584,0.647,-0.2719843272727273,0.09368113562500001,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-4804-3p,XM_017007170,SLMAP,3619,3631,1.0,-17.0,1,0.005407584,0.647,0.0,0.0,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-4804-3p,XM_011534106,SLMAP,3529,3541,1.0,-17.0,1,0.005407584,0.647,0.0,0.0,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-4804-3p,NM_001164317,FLNB,9383,9404,1.0,-22.0,1,0.0001439503,0.456,0.040939719999999964,0.14087627875000003,-5.101250328216836,17,21,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001457,FLNB,9290,9311,1.0,-22.0,1,0.0001439503,0.456,0.040939719999999964,0.14087627875000003,-5.101250328216836,17,21,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001164318,FLNB,9257,9278,1.0,-22.0,1,0.0001439503,0.456,0.040939719999999964,0.14087627875000003,-5.101250328216836,17,21,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001164319,FLNB,9218,9239,1.0,-22.0,1,0.0001439503,0.456,0.040939719999999964,0.14087627875000003,-5.101250328216836,17,21,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001320899,FHIT,1596,1614,1.0,-18.5,1,5.092129e-06,0.574,-0.04053132222222222,-0.4429619725,-8.968751670415353,15,18,9,3UTR,,0,1
hsa-miR-4804-3p,NM_020685,C3orf14,2597,2625,1.0,-27.4,1,0.0003856684,0.471,-0.42707667857142856,0.058043376250000014,-7.382219742266031,17,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_000333,ATXN7,5084,5107,1.0,-23.0,1,0.0002126281,0.5,1.2457291714285716,0.8788420425000003,-6.5795178405566155,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001177387,ATXN7,4708,4731,1.0,-23.0,1,0.0002126281,0.5,1.2457291714285716,0.8788420425000003,-6.5795178405566155,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001128149,ATXN7,4264,4287,1.0,-23.0,1,0.0002126281,0.5,-0.13391325714285718,0.32332196375000005,-6.5795178405566155,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001244810,FOXP1,4005,4024,1.0,-21.6,1,7.400414e-05,0.632,3.4688109999999996,2.5339495774999996,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001349340,FOXP1,3965,3984,1.0,-21.6,1,7.400414e-05,0.632,1.2165019657142857,1.3152621672500002,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001244812,FOXP1,3357,3376,1.0,-21.6,1,7.400414e-05,0.632,4.057527142857142,3.7691955625,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001349343,FOXP1,3363,3382,1.0,-21.6,1,7.400414e-05,0.632,2.596429,3.6981703124999994,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001349337,FOXP1,3692,3711,1.0,-21.6,1,7.400414e-05,0.632,1.9323824285714284,2.82505454,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001244815,FOXP1,3695,3714,1.0,-21.6,1,7.400414e-05,0.632,1.9807752857142857,2.8409331399999993,-13.180282222998429,14,19,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001134651,EIF4E3,1946,1956,1.0,-16.8,0,4.801615e-07,0.441,0.3984010222222222,0.2658536062500001,-17.110244939514768,9,10,9,3UTR,,0,0
hsa-miR-4804-3p,NM_016206,VGLL3,5091,5144,1.0,-20.8,1,0.009442988,0.574,0.08446591499999999,0.01015141550000008,-3.793324837357118,17,22,8,3UTR,,0,1
hsa-miR-4804-3p,NM_001195643,DHFR2,3248,3264,1.0,-20.7,1,0.007366631,0.632,2.0022286666666664,1.5131324412500002,-8.004855389940193,14,16,9,3UTR,,0,0
hsa-miR-4804-3p,NM_176815,DHFR2,3135,3151,1.0,-20.7,1,0.007366631,0.632,1.289653188888889,1.10819639875,-8.004855389940193,14,16,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001085451,LNP1,1879,1919,1.0,-26.2,1,0.00341938,0.515,0.0,0.0,-5.101250328216836,17,20,16,3UTR,,0,0
hsa-miR-4804-3p,NM_145037,NXPE3,7004,7046,1.0,-23.3,1,0.005474286,0.529,0.06790508048780487,0.04484443124999999,-3.937574446201665,19,42,11,3UTR,,0,1
hsa-miR-4804-3p,NM_001329788,ZPLD1,3660,3683,1.0,-19.3,0,0.0008100598,0.647,3.3546626999999996,2.8002558824999997,-15.566558404643448,13,16,10,3UTR,,0,0
hsa-miR-4804-3p,NM_175056,ZPLD1,3546,3569,1.0,-19.3,0,0.0008100598,0.647,3.3546626999999996,2.8002558824999997,-15.566558404643448,13,16,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001351777,ZNF320,2624,2662,1.0,-20.1,1,0.002225063,0.588,0.0,0.0,-5.226705058867908,18,38,12,3UTR,,0,0
hsa-miR-4804-3p,NM_001321524,ZNF845,3959,3979,1.0,-18.4,1,6.053139e-07,0.456,-0.184216025,-0.33415719499999996,-9.813320773362635,16,20,11,3UTR,,0,0
hsa-miR-4804-3p,NM_138374,ZNF845,3857,3877,1.0,-18.4,1,6.053139e-07,0.456,-0.28167775000000006,-0.32066230000000007,-9.813320773362635,16,20,11,3UTR,,0,0
hsa-miR-4804-3p,NM_031896,CACNG7,2123,2142,1.0,-23.4,1,0.002318177,0.294,1.18021823,1.3158027625000002,-7.382219742266031,15,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_021706,LAIR1,2395,2417,1.0,-21.0,1,0.0002446727,0.397,-0.9948343749999998,-0.7363899432499998,-5.838533207394711,19,22,10,3UTR,,0,0
hsa-miR-4804-3p,NM_002842,PTPRH,3428,3445,1.0,-21.9,1,4.089767e-05,0.382,-0.1775366666666666,-0.06262969125000013,-12.782344857617534,14,17,6,3UTR,,0,0
hsa-miR-4804-3p,NM_032430,BRSK1,2795,2810,1.0,-23.2,1,0.0003729376,0.559,2.0503039999999997,2.0568732699999996,-7.2379701334214825,14,15,14,3UTR,,0,0
hsa-miR-4804-3p,NM_032701,KMT5C,2251,2269,1.0,-21.4,1,3.047437e-05,0.588,1.4138347500000001,0.8073802672222222,-11.44950068600456,15,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001136202,ISOC2,677,722,1.0,-24.5,1,5.952842e-11,0.324,1.6533561727272728,1.5053708812499995,-12.845343048321826,13,18,11,3UTR,,0,0
hsa-miR-4804-3p,NM_001136201,ISOC2,887,932,1.0,-24.5,1,5.952842e-11,0.324,1.6533561727272728,1.5053708812499995,-12.845343048321826,13,18,11,3UTR,,0,0
hsa-miR-4804-3p,NM_024710,ISOC2,935,980,1.0,-24.5,1,5.952842e-11,0.324,1.6533561727272728,1.5053708812499995,-12.845343048321826,13,18,11,3UTR,,0,0
hsa-miR-4804-3p,NM_001001668,ZNF470,4916,4937,1.0,-19.6,1,0.002986464,0.529,-0.027796686666666636,-0.11287847999999999,-7.2379701334214825,14,21,6,3UTR,,0,0
hsa-miR-4804-3p,NM_152909,ZNF548,3472,3491,1.0,-17.2,1,0.0007066527,0.559,-0.10856242857142857,0.047018644999999956,-14.721683286962943,13,19,7,3UTR,,0,0
hsa-miR-4804-3p,XM_005258944,ZNF772,3476,3512,1.0,-21.5,1,0.0001342545,0.544,0.0,0.0,-8.014824275086253,16,20,8,3UTR,,0,1
hsa-miR-4804-3p,NM_001144068,ZNF772,2198,2234,1.0,-21.5,1,0.0001342545,0.544,0.07767174999999998,0.03594735374999999,-8.014824275086253,16,20,8,3UTR,,0,1
hsa-miR-4804-3p,NM_001024596,ZNF772,2321,2357,1.0,-21.5,1,0.0001342545,0.544,0.004818875000000004,0.031311148750000004,-8.014824275086253,16,20,8,3UTR,,0,1
hsa-miR-4804-3p,NM_001277092,ZNF550,2243,2264,1.0,-20.6,1,0.0105772,0.632,0.01870942857142856,-1.0770051,-4.849714495602881,17,21,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001277091,ZNF550,2590,2611,1.0,-20.6,1,0.0105772,0.632,0.01870942857142856,-1.0770051,-4.849714495602881,17,21,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001277090,ZNF550,3176,3197,1.0,-20.6,1,0.0105772,0.632,0.01870942857142856,-1.0770051,-4.849714495602881,17,21,7,3UTR,,0,0
hsa-miR-4804-3p,NM_025027,ZNF606,3471,3488,1.0,-17.3,1,6.778651e-05,0.588,0.22704945454545458,0.8829114887499999,-7.140128146953473,14,17,5,3UTR,,0,0
hsa-miR-4804-3p,NM_001006641,SLC25A25,2429,2452,1.0,-25.1,1,0.0001876653,0.426,-0.4169448214285714,0.12362797124999997,-7.382219742266031,18,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001330988,SLC25A25,2465,2488,1.0,-25.1,1,0.0001876653,0.426,-0.4169448214285714,0.12362797124999997,-7.382219742266031,18,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001265614,SLC25A25,2710,2733,1.0,-25.1,1,0.0001876653,0.426,-0.4169448214285714,0.12362797124999997,-7.382219742266031,18,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001006642,SLC25A25,2674,2697,1.0,-25.1,1,0.0001876653,0.426,-0.4169448214285714,0.12362797124999997,-7.382219742266031,18,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_052901,SLC25A25,2292,2315,1.0,-25.1,1,0.0001876653,0.426,-0.4169448214285714,0.12362797124999997,-7.382219742266031,18,23,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001122821,SET,1272,1296,1.0,-18.1,1,0.006902978,0.588,2.9898087500000003,3.3226623262499997,-10.654402343224413,17,24,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001122821,SET,1649,1675,1.0,-17.7,1,0.01663603,0.529,3.2624524999999998,3.911005225,-5.2688803859889095,13,15,13,3UTR,,0,0
hsa-miR-4804-3p,NM_001248000,SET,1424,1450,1.0,-17.7,1,0.01663603,0.529,3.98950775,3.6577894275000005,-5.2688803859889095,13,15,13,3UTR,,0,0
hsa-miR-4804-3p,NM_001248001,SET,1348,1374,1.0,-17.7,1,0.01663603,0.529,2.3536335000000004,3.53737072625,-5.2688803859889095,13,15,13,3UTR,,0,0
hsa-miR-4804-3p,NM_018201,TBC1D13,2496,2533,1.0,-21.0,1,0.003301254,0.353,-0.07772799999999999,-0.09126764999999996,-6.618099312767468,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001286772,TBC1D13,2121,2158,1.0,-21.0,1,0.003301254,0.353,0.1274352,-0.12912012250000005,-6.618099312767468,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_016390,SPOUT1,2937,2953,1.0,-20.8,1,7.477947e-06,0.441,4.713738333333334,2.069133035,-8.527100746087726,15,16,15,3UTR,,0,0
hsa-miR-4804-3p,NM_019594,LRRC8A,3464,3503,1.0,-23.6,1,0.005153976,0.471,0.969495089285714,0.6621033825,-3.937574446201665,18,32,12,3UTR,,0,0
hsa-miR-4804-3p,NM_001127245,LRRC8A,3357,3396,1.0,-23.6,1,0.005153976,0.471,0.7282911892857143,1.04200057125,-3.937574446201665,18,32,12,3UTR,,0,0
hsa-miR-4804-3p,NM_001127244,LRRC8A,3741,3772,1.0,-23.4,1,0.005153976,0.471,0.8718646571428571,0.7274295687500001,-3.937574446201665,18,31,12,3UTR,,0,0
hsa-miR-4804-3p,NM_014286,NCS1,3139,3162,1.0,-21.3,1,0.0003766849,0.382,-0.03163805909090912,-0.37422283874999995,-3.937574446201665,18,23,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001185095,AIF1L,953,972,1.0,-24.4,1,0.0002355707,0.412,0.07927080100000003,0.13924592625000012,-7.382219742266031,15,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001185095,AIF1L,3222,3256,1.0,-21.6,1,0.001033669,0.456,0.00032351212121213346,0.07269054750000002,-3.793324837357118,17,34,8,3UTR,,0,0
hsa-miR-4804-3p,NM_031426,AIF1L,875,894,1.0,-24.4,1,0.0002355707,0.412,-0.26968109800000006,0.008389489249999996,-7.382219742266031,15,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001185096,AIF1L,804,823,1.0,-24.4,1,0.0002355707,0.412,0.07927080100000003,0.13924592625000012,-7.382219742266031,15,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001185096,AIF1L,3073,3107,1.0,-21.6,1,0.001033669,0.456,0.00032351212121213346,0.07269054750000002,-3.793324837357118,17,34,8,3UTR,,0,0
hsa-miR-4804-3p,XM_017014496,SETX,3410,3443,1.0,-20.3,1,0.009842047,0.544,0.0,0.0,-3.937574446201665,17,33,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001162427,TSC1,6674,6695,1.0,-20.5,1,0.0002530079,0.529,1.7716855666666669,2.8693229175000003,-7.2379701334214825,15,21,6,3UTR,,0,0
hsa-miR-4804-3p,NM_001162426,TSC1,6824,6845,1.0,-20.5,1,0.0002530079,0.529,2.7504127499999993,2.9653661574999997,-7.2379701334214825,15,21,6,3UTR,,0,0
hsa-miR-4804-3p,NM_000368,TSC1,6827,6848,1.0,-20.5,1,0.0002530079,0.529,2.7870004499999994,2.90362425,-7.2379701334214825,15,21,6,3UTR,,0,0
hsa-miR-4804-3p,NM_001280792,SURF4,2181,2199,1.0,-22.6,1,3.495701e-09,0.456,0.0,0.0,-7.382219742266031,14,18,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001280789,SURF4,2009,2027,1.0,-22.6,1,3.495701e-09,0.456,0.0,0.0,-7.382219742266031,14,18,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001280791,SURF4,1962,1983,1.0,-21.1,1,9.681189e-07,0.309,2.5147385875,1.3150697500000004,-11.734305997382117,14,21,8,3UTR,,0,0
hsa-miR-4804-3p,XM_005272213,VAV2,4135,4176,1.0,-22.4,1,0.02603343,0.353,0.0,0.0,-7.382219742266031,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_004108,FCN2,980,1014,1.0,-26.2,1,4.401622e-07,0.471,-0.3516616733333333,0.0762048912499999,-4.95700071937229,17,20,15,3UTR,,0,0
hsa-miR-4804-3p,NM_015837,FCN2,866,900,1.0,-26.2,1,4.401622e-07,0.471,-0.5160396666666667,-0.0071926325000001845,-4.95700071937229,17,20,15,3UTR,,0,0
hsa-miR-4804-3p,XM_011518877,KCNT1,4259,4277,1.0,-20.6,1,8.565285e-05,0.294,0.0,0.0,-6.5006872542436085,15,18,10,3UTR,,0,0
hsa-miR-4804-3p,XM_005263396,CAMSAP1,5974,5993,1.0,-22.3,1,0.0005405595,0.485,0.0,0.0,-11.501256917078504,15,19,11,3UTR,,0,0
hsa-miR-4804-3p,XM_005263397,CAMSAP1,5075,5094,1.0,-22.3,1,0.0005405595,0.485,0.0,0.0,-11.501256917078504,15,19,11,3UTR,,0,0
hsa-miR-4804-3p,NM_014434,NDOR1,3541,3556,1.0,-20.8,1,0.01345467,0.324,-0.3204202222222223,-0.06675818750000007,-8.401646015436656,12,15,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001130971,NSMF,2769,2784,1.0,-20.8,1,9.068936e-07,0.338,0.933639,1.7803127487500001,-7.382219742266031,14,15,14,3UTR,,0,1
hsa-miR-4804-3p,NM_015537,NSMF,2838,2853,1.0,-20.8,1,9.068936e-07,0.338,0.933639,1.7803127487500001,-7.382219742266031,14,15,14,3UTR,,0,1
hsa-miR-4804-3p,NM_001130970,NSMF,2775,2790,1.0,-20.8,1,9.068936e-07,0.338,0.933639,1.7803127487500001,-7.382219742266031,14,15,14,3UTR,,0,1
hsa-miR-4804-3p,NM_001178064,NSMF,2754,2769,1.0,-20.8,1,9.068936e-07,0.338,0.933639,1.7803127487500001,-7.382219742266031,14,15,14,3UTR,,0,1
hsa-miR-4804-3p,NM_001130969,NSMF,2844,2859,1.0,-20.8,1,9.068936e-07,0.338,0.933639,1.7803127487500001,-7.382219742266031,14,15,14,3UTR,,0,1
hsa-miR-4804-3p,NM_138622,BCL2L11,838,856,1.0,-20.6,1,0.000109608,0.471,0.6056362099999999,0.58860978625,-7.382219742266031,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001204109,BCL2L11,734,752,1.0,-20.6,1,0.0001090265,0.471,0.6056362099999999,0.58860978625,-7.382219742266031,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_138623,BCL2L11,658,676,1.0,-20.6,1,0.000109608,0.471,0.6056362099999999,0.58860978625,-7.382219742266031,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001204112,BCL2L11,554,572,1.0,-20.6,1,0.0001090265,0.471,0.6056362099999999,0.58860978625,-7.382219742266031,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001204107,BCL2L11,640,658,1.0,-20.6,1,0.0001214091,0.471,0.6056362099999999,0.58860978625,-7.382219742266031,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_032494,ZC3H8,1281,1329,1.0,-23.8,1,0.001530424,0.574,-0.12688181666666665,-0.061980308749999984,-5.3856143151281595,16,20,12,3UTR,,0,0
hsa-miR-4804-3p,XM_005263824,CHCHD5,1680,1703,1.0,-17.9,1,0.0127123,0.603,0.0,0.0,-6.305510012782684,12,15,7,3UTR,,0,0
hsa-miR-4804-3p,NM_005415,SLC20A1,3299,3313,1.0,-18.6,1,0.001418102,0.574,0.0,0.0,-6.340008846841362,13,14,13,3UTR,,0,0
hsa-miR-4804-3p,NM_005721,ACTR3,3547,3571,1.0,-18.5,1,0.001007846,0.618,0.1620197733333333,0.094337618875,-4.906073086755913,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001277140,ACTR3,3338,3362,1.0,-18.5,1,0.001007846,0.618,-0.064637878,0.28243267175,-4.906073086755913,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_019044,CCDC93,3731,3748,1.0,-24.1,1,0.0001757984,0.529,-0.6386343,-0.46150780875000014,-8.401646015436656,14,17,11,3UTR,,0,1
hsa-miR-4804-3p,NM_182915,STEAP3,3691,3708,1.0,-24.0,1,0.0008890754,0.5,0.32128791428571424,-0.2558365312499999,-7.08103967572289,15,17,10,3UTR,,0,0
hsa-miR-4804-3p,NM_182915,STEAP3,3747,3777,1.0,-22.4,1,3.253729e-05,0.441,-0.129769825,-0.2618534262499999,-7.382219742266031,16,20,7,3UTR,,0,0
hsa-miR-4804-3p,NM_018234,STEAP3,3344,3361,1.0,-24.0,1,0.0008890754,0.5,0.32128791428571424,-0.2558365312499999,-7.08103967572289,15,17,10,3UTR,,0,0
hsa-miR-4804-3p,NM_138637,STEAP3,3508,3525,1.0,-24.0,1,0.0008890754,0.5,0.32128791428571424,-0.2558365312499999,-7.08103967572289,15,17,10,3UTR,,0,0
hsa-miR-4804-3p,NM_138637,STEAP3,3564,3594,1.0,-22.4,1,3.253729e-05,0.441,-0.129769825,-0.2618534262499999,-7.382219742266031,16,20,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001008410,STEAP3,3276,3293,1.0,-24.0,1,0.0008890754,0.5,0.32128791428571424,-0.2558365312499999,-7.08103967572289,15,17,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001008410,STEAP3,3332,3362,1.0,-22.4,1,3.253729e-05,0.441,-0.129769825,-0.2618534262499999,-7.382219742266031,16,20,7,3UTR,,0,0
hsa-miR-4804-3p,NM_020909,EPB41L5,4660,4677,1.0,-21.0,1,0.007401674,0.382,0.12608700000000003,-0.11839712499999999,-6.5006872542436085,14,17,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001330310,EPB41L5,4657,4674,1.0,-21.0,1,0.007401674,0.382,0.12608700000000003,-0.11839712499999999,-6.5006872542436085,14,17,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001184937,EPB41L5,4529,4546,1.0,-21.0,1,0.007401674,0.382,0.12608700000000003,-0.11839712499999999,-6.5006872542436085,14,17,7,3UTR,,0,0
hsa-miR-4804-3p,NM_002881,RALB,852,868,1.0,-18.1,1,0.006657356,0.485,0.7974962166666667,0.34731832999999995,-9.794371196571205,14,16,9,3UTR,,0,0
hsa-miR-4804-3p,XM_011510848,CLASP1,5217,5237,1.0,-23.8,1,0.000647333,0.588,0.0,0.0,-5.694283598550164,18,20,14,3UTR,,0,0
hsa-miR-4804-3p,XM_006712385,CLASP1,4265,4285,1.0,-23.8,1,0.000647333,0.588,0.0,0.0,-5.694283598550164,18,20,14,3UTR,,0,0
hsa-miR-4804-3p,NM_006609,MAP3K2,4257,4283,1.0,-18.7,1,0.006379293,0.588,0.60131075,0.6744696762500001,-8.550105501956237,15,26,8,3UTR,,0,0
hsa-miR-4804-3p,NM_000312,PROC,1676,1693,1.0,-19.1,1,3.161507e-05,0.471,0.1988999444444444,-0.008854378750000017,-7.382219742266031,14,17,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001199140,AMMECR1L,2871,2889,1.0,-22.8,1,4.803336e-05,0.397,1.156077909090909,1.415214925,-7.2379701334214825,14,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_031445,AMMECR1L,1340,1354,1.0,-22.8,1,1.214796e-05,0.426,3.329559538461538,3.0078951225000004,-9.546562468637928,13,14,13,3UTR,,0,0
hsa-miR-4804-3p,NM_020120,UGGT1,5509,5531,1.0,-22.4,1,0.076687,0.485,0.3577567642857143,0.021049103750000006,-8.545895624281203,17,22,9,3UTR,,0,0
hsa-miR-4804-3p,NM_032357,CCDC115,1264,1299,1.0,-19.3,1,1.032741e-07,0.485,2.076935907142857,1.47743642625,-4.761823477911366,13,16,8,3UTR,,0,0
hsa-miR-4804-3p,NM_014369,PTPN18,3588,3604,1.0,-17.9,1,1.666202e-05,0.515,0.1979212,0.0838233509615385,-8.480476601749661,12,16,6,3UTR,,0,0
hsa-miR-4804-3p,NM_001142370,PTPN18,3267,3283,1.0,-17.9,1,1.666202e-05,0.515,0.1979212,0.0838233509615385,-8.480476601749661,12,16,6,3UTR,,0,0
hsa-miR-4804-3p,XM_017003798,PTPN18,1882,1898,1.0,-17.9,1,1.496773e-05,0.515,0.0,0.0,-8.480476601749661,12,16,6,3UTR,,0,0
hsa-miR-4804-3p,NM_152698,AMER3,2878,2898,1.0,-24.0,1,0.001298016,0.368,-0.4887875166666667,-0.20029076375000004,-11.501256917078504,16,20,12,3UTR,,0,0
hsa-miR-4804-3p,NM_001105194,AMER3,2798,2818,1.0,-24.0,1,0.001298016,0.368,-0.3532326750000001,-0.15166766625,-11.501256917078504,16,20,12,3UTR,,0,0
hsa-miR-4804-3p,NM_001009993,FAM168B,1889,1907,1.0,-19.0,1,0.002483526,0.632,0.31099999999999994,0.57575,-7.91236201216959,14,18,7,3UTR,,0,0
hsa-miR-4804-3p,NM_001077427,LYPD1,3178,3212,1.0,-21.7,1,1.443376e-05,0.441,0.6018776696969698,-0.020947393749999998,-3.793324837357118,20,34,10,3UTR,,0,0
hsa-miR-4804-3p,NM_207481,NCKAP5,2465,2484,1.0,-20.3,0,0.0007484437,0.515,4.18050207,2.86255175,-14.533279192037693,14,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_207363,NCKAP5,6422,6441,1.0,-20.3,0,0.0007484437,0.515,4.18050207,2.86255175,-14.533279192037693,14,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_015361,R3HDM1,4189,4207,1.0,-18.6,0,8.569435e-05,0.559,0.5831318125,0.58929398375,-17.213804058603497,13,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001282799,R3HDM1,3805,3823,1.0,-18.6,0,8.569435e-05,0.559,0.5831318125,0.58929398375,-17.213804058603497,13,18,8,3UTR,,0,0
hsa-miR-4804-3p,XM_017003730,R3HDM1,4071,4089,1.0,-18.6,0,8.569435e-05,0.559,0.0,0.0,-17.213804058603497,13,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001282798,R3HDM1,4197,4215,1.0,-18.6,0,8.569435e-05,0.559,0.5831318125,0.58929398375,-17.213804058603497,13,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001282800,R3HDM1,3854,3872,1.0,-18.6,0,8.569435e-05,0.559,0.5831318125,0.58929398375,-17.213804058603497,13,18,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001177664,RIF1,9185,9205,1.0,-21.2,1,0.03251602,0.618,-0.5558134444444444,-0.18743603625,-7.615268822569644,17,20,9,3UTR,,0,0
hsa-miR-4804-3p,NM_002239,KCNJ3,4023,4046,1.0,-22.3,1,2.627478e-05,0.412,-0.14911475000000002,-0.35621887875,-5.101250328216836,19,23,8,3UTR,,0,0
hsa-miR-4804-3p,NM_001136153,ATF6B,2522,2540,1.0,-21.4,1,0.02947833,0.485,2.137631818181818,2.1477780512499995,-7.002209089409883,15,18,11,3UTR,,0,1
hsa-miR-4804-3p,NM_004381,ATF6B,2531,2549,1.0,-21.4,1,0.02947833,0.485,2.1554974545454546,2.081324884999999,-7.002209089409883,15,18,11,3UTR,,0,1
hsa-miR-4804-3p,NM_001113182,BRD2,4277,4295,1.0,-20.1,1,0.01327977,0.426,1.4805115555555557,1.22135950375,-7.2379701334214825,13,18,9,3UTR,,0,0
hsa-miR-4804-3p,NM_001143944,LEMD2,1194,1213,1.0,-20.6,1,0.0004109079,0.515,0.25609209,0.16111341250000005,-7.140128146953473,16,19,10,3UTR,,0,0
hsa-miR-4804-3p,NM_001202470,RPS10-NUDT3,1145,1180,1.0,-23.8,1,0.004551413,0.618,1.4850451368421054,1.4197465550000001,-3.793324837357118,18,21,12,3UTR,,0,0
hsa-miR-4804-3p,NM_020804,PACSIN1,3026,3041,1.0,-22.4,1,0.0005512868,0.412,-0.30801809818181813,-0.08560036149999994,-11.357007308233957,14,15,14,3UTR,,0,0
hsa-miR-4804-3p,NM_015245,ANKS1A,5334,5355,1.0,-25.4,1,1.613137e-06,0.368,-0.021361866666666673,0.041492637499999874,-5.337011372228436,17,21,12,3UTR,,0,0
